Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - German,pct_german
0500000US37105,37105,"Lee County, North Carolina",57876,,3248,5.6119980648
0500000US37107,37107,"Lenoir County, North Carolina",59372,,1810,3.0485750859
0500000US37109,37109,"Lincoln County, North Carolina",78052,,11504,14.7388920207
0500000US37111,37111,"McDowell County, North Carolina",44926,,4167,9.2752526377
0500000US37113,37113,"Macon County, North Carolina",33815,,3032,8.966435014
0500000US37115,37115,"Madison County, North Carolina",20727,,2100,10.1317122594
0500000US37117,37117,"Martin County, North Carolina",24298,,608,2.5022635608
0500000US37119,37119,"Mecklenburg County, North Carolina",926873,,69045,7.4492406187
0500000US37121,37121,"Mitchell County, North Carolina",15539,,1378,8.8680095244
0500000US37123,37123,"Montgomery County, North Carolina",27741,,1647,5.9370606683
0500000US37125,37125,"Moore County, North Carolina",88314,,7958,9.011028829
0500000US37127,37127,"Nash County, North Carolina",95545,,4375,4.5789941912
0500000US37129,37129,"New Hanover County, North Carolina",203276,,15826,7.7854739369
0500000US37131,37131,"Northampton County, North Carolina",21959,,784,3.5702900861
0500000US37133,37133,"Onslow County, North Carolina",176461,,19837,11.241577459
0500000US37135,37135,"Orange County, North Carolina",133958,,11479,8.5691037489
0500000US37137,37137,"Pamlico County, North Carolina",13145,,914,6.9532141499
0500000US37139,37139,"Pasquotank County, North Carolina",40551,,1618,3.9900372371
0500000US37141,37141,"Pender County, North Carolina",52447,,4087,7.792628749
0500000US37143,37143,"Perquimans County, North Carolina",13414,,619,4.6145817802
0500000US37145,37145,"Person County, North Carolina",39322,,1661,4.2240984691
0500000US37147,37147,"Pitt County, North Carolina",167951,,8667,5.1604336979
0500000US37149,37149,"Polk County, North Carolina",20386,,2038,9.9970568037
0500000US37151,37151,"Randolph County, North Carolina",141568,,11052,7.8068490054
0500000US37153,37153,"Richmond County, North Carolina",46608,,1940,4.1623755578
0500000US37155,37155,"Robeson County, North Carolina",133920,,2012,1.5023894863
0500000US37157,37157,"Rockingham County, North Carolina",93264,,4740,5.0823468863
0500000US37159,37159,"Rowan County, North Carolina",138189,,17647,12.7701915493
0500000US37161,37161,"Rutherford County, North Carolina",67446,,4863,7.2102126145
0500000US37163,37163,"Sampson County, North Carolina",63408,,2130,3.3591975776
0500000US37165,37165,"Scotland County, North Carolina",36266,,1231,3.394363867
0500000US37167,37167,"Stanly County, North Carolina",60489,,6474,10.7027724049
0500000US37169,37169,"Stokes County, North Carolina",47224,,3786,8.0171099441
0500000US37171,37171,"Surry County, North Carolina",73551,,3910,5.3160392109
0500000US37173,37173,"Swain County, North Carolina",13995,,773,5.5234012147
0500000US37175,37175,"Transylvania County, North Carolina",32825,,2722,8.2924600152
0500000US37177,37177,"Tyrrell County, North Carolina",4367,,116,2.6562857797
0500000US37179,37179,"Union County, North Carolina",201617,,20186,10.0120525551
0500000US37181,37181,"Vance County, North Carolina",45183,,884,1.9564880597
0500000US37183,37183,"Wake County, North Carolina",905573,,69338,7.6568095559
0500000US37185,37185,"Warren County, North Carolina",20860,,651,3.1208053691
0500000US37187,37187,"Washington County, North Carolina",13085,,498,3.8058846007
0500000US37189,37189,"Watauga County, North Carolina",51103,,7973,15.6018237677
0500000US37191,37191,"Wayne County, North Carolina",122419,,6526,5.3308718418
0500000US37193,37193,"Wilkes County, North Carolina",69265,,4115,5.9409514185
0500000US37195,37195,"Wilson County, North Carolina",81020,,2599,3.2078499136
0500000US37197,37197,"Yadkin County, North Carolina",38254,,3300,8.6265488576
0500000US37199,37199,"Yancey County, North Carolina",17814,,2102,11.7997080948
0500000US38001,38001,"Adams County, North Dakota",2325,,924,39.7419354839
0500000US38003,38003,"Barnes County, North Dakota",11047,,4015,36.3447089708
0500000US38005,38005,"Benson County, North Dakota",6677,,886,13.2694323798
0500000US38007,38007,"Billings County, North Dakota",838,113,308,36.754176611
0500000US38009,38009,"Bottineau County, North Dakota",6449,,1678,26.0195379129
0500000US38011,38011,"Bowman County, North Dakota",3154,,1318,41.7882054534
0500000US38013,38013,"Burke County, North Dakota",2011,,557,27.6976628543
0500000US38015,38015,"Burleigh County, North Dakota",81941,,41760,50.9634981267
0500000US38017,38017,"Cass County, North Dakota",150240,,49174,32.7302981896
0500000US38019,38019,"Cavalier County, North Dakota",3974,,1470,36.990437846
0500000US38021,38021,"Dickey County, North Dakota",5280,,2490,47.1590909091
0500000US38023,38023,"Divide County, North Dakota",2095,,393,18.7589498807
0500000US38025,38025,"Dunn County, North Dakota",3648,,1596,43.75
0500000US38027,38027,"Eddy County, North Dakota",2393,,902,37.6932720435
0500000US38029,38029,"Emmons County, North Dakota",3544,,2351,66.3374717833
0500000US38031,38031,"Foster County, North Dakota",3368,,1289,38.2719714964
0500000US38033,38033,"Golden Valley County, North Dakota",1646,98,817,49.6354799514
0500000US38035,38035,"Grand Forks County, North Dakota",66890,,16272,24.3265062042
0500000US38037,38037,"Grant County, North Dakota",2380,,1444,60.6722689076
0500000US38039,38039,"Griggs County, North Dakota",2393,,643,26.8700376097
0500000US38041,38041,"Hettinger County, North Dakota",2502,,1485,59.3525179856
0500000US38043,38043,"Kidder County, North Dakota",2426,,1416,58.3676834295
0500000US38045,38045,"LaMoure County, North Dakota",4141,,2108,50.9055783627
0500000US38047,38047,"Logan County, North Dakota",1972,,1368,69.3711967546
0500000US38049,38049,"McHenry County, North Dakota",5478,,2354,42.9718875502
0500000US38051,38051,"McIntosh County, North Dakota",2813,,1916,68.1123355848
0500000US38053,38053,"McKenzie County, North Dakota",6692,,1291,19.291691572
0500000US38055,38055,"McLean County, North Dakota",9020,,3861,42.8048780488
0500000US38057,38057,"Mercer County, North Dakota",8400,,4518,53.7857142857
0500000US38059,38059,"Morton County, North Dakota",27439,,15910,57.9831626517
0500000US38061,38061,"Mountrail County, North Dakota",7830,,1347,17.2030651341
0500000US38063,38063,"Nelson County, North Dakota",3115,,734,23.5634028892
0500000US38065,38065,"Oliver County, North Dakota",1875,90,1163,62.0266666667
0500000US38067,38067,"Pembina County, North Dakota",7383,,1707,23.1206826493
0500000US38069,38069,"Pierce County, North Dakota",4378,,2011,45.9342165372
0500000US38071,38071,"Ramsey County, North Dakota",11450,,3456,30.1834061135
0500000US38073,38073,"Ransom County, North Dakota",5498,,2241,40.7602764642
0500000US38075,38075,"Renville County, North Dakota",2468,,730,29.5786061588
0500000US38077,38077,"Richland County, North Dakota",16295,,6595,40.4725375882
0500000US38079,38079,"Rolette County, North Dakota",14015,,633,4.5165893685
0500000US38081,38081,"Sargent County, North Dakota",3876,,1515,39.0866873065
0500000US38083,38083,"Sheridan County, North Dakota",1282,90,830,64.7425897036
0500000US38085,38085,"Sioux County, North Dakota",4193,,418,9.9689959456
0500000US38087,38087,"Slope County, North Dakota",768,97,359,46.7447916667
0500000US38089,38089,"Stark County, North Dakota",24682,,12264,49.688031764
0500000US38091,38091,"Steele County, North Dakota",1976,,448,22.6720647773
0500000US38093,38093,"Stutsman County, North Dakota",20965,,9904,47.2406391605
0500000US38095,38095,"Towner County, North Dakota",2264,,655,28.9310954064
0500000US38097,38097,"Traill County, North Dakota",8105,,1945,23.9975323874
0500000US38099,38099,"Walsh County, North Dakota",11131,,1650,14.8234659959
0500000US38101,38101,"Ward County, North Dakota",62013,,18503,29.8372921807
0500000US38103,38103,"Wells County, North Dakota",4228,,2075,49.0775780511
0500000US38105,38105,"Williams County, North Dakota",23287,,4969,21.3380856272
0500000US39001,39001,"Adams County, Ohio",28524,,3536,12.39657832
0500000US39003,39003,"Allen County, Ohio",106079,,29033,27.369224823
0500000US39005,39005,"Ashland County, Ohio",53203,,13720,25.7880194726
0500000US39007,39007,"Ashtabula County, Ohio",101262,,15626,15.43125753
0500000US39009,39009,"Athens County, Ohio",64592,,9362,14.4940549913
0500000US39011,39011,"Auglaize County, Ohio",45934,,20736,45.1430313058
0500000US39013,39013,"Belmont County, Ohio",70182,,12693,18.0858339745
0500000US39015,39015,"Brown County, Ohio",44666,,9323,20.8726995925
0500000US39017,39017,"Butler County, Ohio",368029,,78048,21.2070244464
0500000US39019,39019,"Carroll County, Ohio",28828,,6133,21.2744553906
0500000US39021,39021,"Champaign County, Ohio",39982,,8430,21.0844880196
0500000US39023,39023,"Clark County, Ohio",138278,,24939,18.0354069339
0500000US39025,39025,"Clermont County, Ohio",197543,,44254,22.4022111642
0500000US39027,39027,"Clinton County, Ohio",42161,,7927,18.8017362017
0500000US39029,39029,"Columbiana County, Ohio",107598,,21490,19.972490195
0500000US39031,39031,"Coshocton County, Ohio",36880,,8056,21.8438177874
0500000US39033,39033,"Crawford County, Ohio",43623,,14887,34.1264929051
0500000US39035,39035,"Cuyahoga County, Ohio",1278024,,134277,10.5066102045
0500000US39037,39037,"Darke County, Ohio",52776,,17324,32.8255267546
0500000US39039,39039,"Defiance County, Ohio",38975,,12442,31.9230275818
0500000US39041,39041,"Delaware County, Ohio",174454,,42053,24.1054948582
0500000US39043,39043,"Erie County, Ohio",76952,,21697,28.1954984926
0500000US39045,39045,"Fairfield County, Ohio",146138,,32894,22.5088614871
0500000US39047,39047,"Fayette County, Ohio",28931,,4682,16.1833327573
0500000US39049,39049,"Franklin County, Ohio",1167484,,194764,16.6823699511
0500000US39051,39051,"Fulton County, Ohio",42635,,15144,35.5201125836
0500000US39053,39053,"Gallia County, Ohio",30877,,3875,12.5497943453
0500000US39055,39055,"Geauga County, Ohio",93485,,15276,16.3405893994
0500000US39057,39057,"Greene County, Ohio",161936,,29042,17.9342456279
0500000US39059,39059,"Guernsey County, Ohio",40056,,6664,16.6367086079
0500000US39061,39061,"Hamilton County, Ohio",801350,,188913,23.5743432957
0500000US39063,39063,"Hancock County, Ohio",75043,,25156,33.522113988
0500000US39065,39065,"Hardin County, Ohio",31986,,7456,23.3101982117
0500000US39067,39067,"Harrison County, Ohio",15818,,2314,14.6289037805
0500000US39069,39069,"Henry County, Ohio",28246,,12389,43.8610776747
0500000US39071,39071,"Highland County, Ohio",43454,,7999,18.4079716482
0500000US39073,39073,"Hocking County, Ohio",29372,,5484,18.6708429797
0500000US39075,39075,"Holmes County, Ohio",42501,,12158,28.6063857321
0500000US39077,39077,"Huron County, Ohio",59628,,17076,28.6375528275
0500000US39079,39079,"Jackson County, Ohio",33134,,4115,12.419267218
0500000US39081,39081,"Jefferson County, Ohio",69343,,8549,12.3285695744
0500000US39083,39083,"Knox County, Ohio",60791,,12228,20.1148196279
0500000US39085,39085,"Lake County, Ohio",229873,,35925,15.6281946988
0500000US39087,39087,"Lawrence County, Ohio",62441,,7220,11.5629153921
0500000US39089,39089,"Licking County, Ohio",166135,,36182,21.77867397
0500000US39091,39091,"Logan County, Ohio",45816,,9658,21.0799720622
0500000US39093,39093,"Lorain County, Ohio",301108,,52970,17.5916946743
0500000US39095,39095,"Lucas County, Ohio",441198,,90597,20.5343179253
0500000US39097,39097,"Madison County, Ohio",43213,,9946,23.0162219702
0500000US39099,39099,"Mahoning County, Ohio",238352,,31450,13.1947707592
0500000US39101,39101,"Marion County, Ohio",66514,,15031,22.5982499925
0500000US39103,39103,"Medina County, Ohio",172334,,36333,21.0828971648
0500000US39105,39105,"Meigs County, Ohio",23664,,4798,20.2755240027
0500000US39107,39107,"Mercer County, Ohio",40866,,21153,51.7618558215
0500000US39109,39109,"Miami County, Ohio",102657,,28617,27.8763260177
0500000US39111,39111,"Monroe County, Ohio",14679,,3967,27.0250017031
0500000US39113,39113,"Montgomery County, Ohio",535626,,97417,18.1875039673
0500000US39115,39115,"Morgan County, Ohio",15042,,2474,16.4472809467
0500000US39117,39117,"Morrow County, Ohio",34895,,7783,22.3040550222
0500000US39119,39119,"Muskingum County, Ohio",85996,,14605,16.9833480627
0500000US39121,39121,"Noble County, Ohio",14643,,2339,15.9735026975
0500000US39123,39123,"Ottawa County, Ohio",41445,,13612,32.8435275667
0500000US39125,39125,"Paulding County, Ohio",19522,,5982,30.642352218
0500000US39127,39127,"Perry County, Ohio",36086,,6352,17.6023942803
0500000US39129,39129,"Pickaway County, Ohio",55795,,12621,22.6203064791
0500000US39131,39131,"Pike County, Ohio",28652,,3724,12.9973474801
0500000US39133,39133,"Portage County, Ohio",161178,,34718,21.5401605678
0500000US39135,39135,"Preble County, Ohio",42240,,10705,25.3432765152
0500000US39137,39137,"Putnam County, Ohio",34445,,20002,58.0693859776
0500000US39139,39139,"Richland County, Ohio",124286,,29104,23.4169576622
0500000US39141,39141,"Ross County, Ohio",77741,,15047,19.3552951467
0500000US39143,39143,"Sandusky County, Ohio",60842,,20270,33.3158015844
0500000US39145,39145,"Scioto County, Ohio",79122,,13633,17.2303531256
0500000US39147,39147,"Seneca County, Ohio",56630,,22161,39.1329683913
0500000US39149,39149,"Shelby County, Ohio",49359,,16540,33.509592982
0500000US39151,39151,"Stark County, Ohio",375593,,88664,23.6064037402
0500000US39153,39153,"Summit County, Ohio",541788,,85178,15.7216475817
0500000US39155,39155,"Trumbull County, Ohio",209942,,27794,13.2388945518
0500000US39157,39157,"Tuscarawas County, Ohio",92532,,25099,27.1246703843
0500000US39159,39159,"Union County, Ohio",52153,,12603,24.1654363124
0500000US39161,39161,"Van Wert County, Ohio",28808,,11212,38.9197445154
0500000US39163,39163,"Vinton County, Ohio",13397,,1463,10.9203553034
0500000US39165,39165,"Warren County, Ohio",213146,,43960,20.6243607668
0500000US39167,39167,"Washington County, Ohio",61751,,12869,20.8401483377
0500000US39169,39169,"Wayne County, Ohio",114644,,29206,25.4753846691
0500000US39171,39171,"Williams County, Ohio",37779,,13046,34.5324121867
0500000US39173,39173,"Wood County, Ohio",126254,,39429,31.2299016269
0500000US39175,39175,"Wyandot County, Ohio",22626,,8549,37.7839653496
0500000US40001,40001,"Adair County, Oklahoma",22470,,1024,4.5571873609
0500000US40003,40003,"Alfalfa County, Oklahoma",5631,,1424,25.2885810691
0500000US40005,40005,"Atoka County, Oklahoma",14133,,991,7.0119578292
0500000US40007,40007,"Beaver County, Oklahoma",5587,,1027,18.3819581171
0500000US40009,40009,"Beckham County, Oklahoma",22519,,2542,11.2882454816
0500000US40011,40011,"Blaine County, Oklahoma",10651,,1728,16.2238287485
0500000US40013,40013,"Bryan County, Oklahoma",42494,,2725,6.412670024
0500000US40015,40015,"Caddo County, Oklahoma",29403,,2744,9.3323810496
0500000US40017,40017,"Canadian County, Oklahoma",116299,,16460,14.153174146
0500000US40019,40019,"Carter County, Oklahoma",47603,,2002,4.205617293
0500000US40021,40021,"Cherokee County, Oklahoma",47165,,3184,6.7507685784
0500000US40023,40023,"Choctaw County, Oklahoma",15172,,759,5.0026364355
0500000US40025,40025,"Cimarron County, Oklahoma",2451,,478,19.502243982
0500000US40027,40027,"Cleveland County, Oklahoma",256550,,29023,11.3128045215
0500000US40029,40029,"Coal County, Oklahoma",5906,,585,9.9051811717
0500000US40031,40031,"Comanche County, Oklahoma",123101,,14924,12.1233783641
0500000US40033,40033,"Cotton County, Oklahoma",6171,,588,9.528439475
0500000US40035,40035,"Craig County, Oklahoma",14922,,2069,13.865433588
0500000US40037,40037,"Creek County, Oklahoma",69934,,7230,10.3383189865
0500000US40039,40039,"Custer County, Oklahoma",27583,,4519,16.3832795562
0500000US40041,40041,"Delaware County, Oklahoma",41332,,4072,9.8519307074
0500000US40043,40043,"Dewey County, Oklahoma",4775,,896,18.7643979058
0500000US40045,40045,"Ellis County, Oklahoma",4095,,1121,27.3748473748
0500000US40047,40047,"Garfield County, Oklahoma",60272,,10060,16.6910007964
0500000US40049,40049,"Garvin County, Oklahoma",27471,,1727,6.2866295366
0500000US40051,40051,"Grady County, Oklahoma",52451,,7301,13.9196583478
0500000US40053,40053,"Grant County, Oklahoma",4536,,1112,24.5149911817
0500000US40055,40055,"Greer County, Oklahoma",6185,,505,8.1649151172
